ndataset,es,errorsd,n,k,hyp_val,seed
265,0,0.81,200,10,0.1,902737542
266,0,0.81,200,10,0.1,1878145784
267,0,0.81,200,10,0.1,655949686
268,0,0.81,200,10,0.1,177226203
269,0,0.81,200,10,0.1,64418262
270,0,0.81,200,10,0.1,654789464
271,0,0.81,200,10,0.1,920107652
272,0,0.81,200,10,0.1,752017419
273,0,0.81,200,10,0.1,1391320661
274,0,0.81,200,10,0.1,1599841619
275,0,0.81,200,10,0.1,764845856
276,0,0.81,200,10,0.1,2010294435
277,0,0.81,200,10,0.1,359752125
278,0,0.81,200,10,0.1,758431788
279,0,0.81,200,10,0.1,1924172641
280,0,0.81,200,10,0.1,2073424070
281,0,0.81,200,10,0.1,1322537302
282,0,0.81,200,10,0.1,389881310
283,0,0.81,200,10,0.1,754882022
284,0,0.81,200,10,0.1,1038789587
285,0,0.81,200,10,0.1,6274212
286,0,0.81,200,10,0.1,831843359
287,0,0.81,200,10,0.1,1319015519
288,0,0.81,200,10,0.1,1145859978
289,0,0.81,200,10,0.1,1463995517
290,0,0.81,200,10,0.1,206782329
291,0,0.81,200,10,0.1,1366165992
292,0,0.81,200,10,0.1,1450187436
293,0,0.81,200,10,0.1,285846856
294,0,0.81,200,10,0.1,61485689
295,0,0.81,200,10,0.1,1750048253
296,0,0.81,200,10,0.1,498695745
297,0,0.81,200,10,0.1,888906956
298,0,0.81,200,10,0.1,1200341034
299,0,0.81,200,10,0.1,1415065035
300,0,0.81,200,10,0.1,79719502
301,0,0.81,200,10,0.1,1544829724
302,0,0.81,200,10,0.1,242737195
303,0,0.81,200,10,0.1,220128776
304,0,0.81,200,10,0.1,172005917
305,0,0.81,200,10,0.1,550646243
306,0,0.81,200,10,0.1,2136057866
307,0,0.81,200,10,0.1,98684125
308,0,0.81,200,10,0.1,319412568
309,0,0.81,200,10,0.1,1927497397
310,0,0.81,200,10,0.1,62127084
311,0,0.81,200,10,0.1,114383863
312,0,0.81,200,10,0.1,1398308155
313,0,0.81,200,10,0.1,144130743
314,0,0.81,200,10,0.1,446688186
315,0,0.81,200,10,0.1,20220629
316,0,0.81,200,10,0.1,845505941
317,0,0.81,200,10,0.1,1044664923
318,0,0.81,200,10,0.1,801992329
319,0,0.81,200,10,0.1,1133128881
320,0,0.81,200,10,0.1,41010454
321,0,0.81,200,10,0.1,710785970
322,0,0.81,200,10,0.1,524428869
323,0,0.81,200,10,0.1,364423659
324,0,0.81,200,10,0.1,402859275
325,0,0.81,200,10,0.1,1128221940
326,0,0.81,200,10,0.1,1315702061
327,0,0.81,200,10,0.1,774415895
328,0,0.81,200,10,0.1,309887035
329,0,0.81,200,10,0.1,1199243082
330,0,0.81,200,10,0.1,1340088057
331,0,0.81,200,10,0.1,625623958
332,0,0.81,200,10,0.1,1642147542
333,0,0.81,200,10,0.1,803332418
334,0,0.81,200,10,0.1,2090151965
335,0,0.81,200,10,0.1,259174227
336,0,0.81,200,10,0.1,634441142
337,0,0.81,200,10,0.1,1658079638
338,0,0.81,200,10,0.1,485658160
339,0,0.81,200,10,0.1,258364353
340,0,0.81,200,10,0.1,1308135134
341,0,0.81,200,10,0.1,1457916252
342,0,0.81,200,10,0.1,1997123927
343,0,0.81,200,10,0.1,2146144221
344,0,0.81,200,10,0.1,446631331
345,0,0.81,200,10,0.1,534510940
346,0,0.81,200,10,0.1,26837
347,0,0.81,200,10,0.1,65657350
348,0,0.81,200,10,0.1,2108225523
349,0,0.81,200,10,0.1,2042099851
350,0,0.81,200,10,0.1,980633667
351,0,0.81,200,10,0.1,861833478
352,0,0.81,200,10,0.1,1473901730
353,0,0.81,200,10,0.1,552143687
354,0,0.81,200,10,0.1,986342691
355,0,0.81,200,10,0.1,86905166
356,0,0.81,200,10,0.1,1828802924
357,0,0.81,200,10,0.1,1682836179
358,0,0.81,200,10,0.1,1401846159
359,0,0.81,200,10,0.1,1511962486
360,0,0.81,200,10,0.1,1402742693
361,0,0.81,200,10,0.1,990861467
362,0,0.81,200,10,0.1,775573730
363,0,0.81,200,10,0.1,262322854
364,0,0.81,200,10,0.1,316539228
365,0,0.81,200,10,0.1,1537142871
366,0,0.81,200,10,0.1,1617654242
367,0,0.81,200,10,0.1,144551909
368,0,0.81,200,10,0.1,1373090209
369,0,0.81,200,10,0.1,1577644816
370,0,0.81,200,10,0.1,1945829691
371,0,0.81,200,10,0.1,1310569741
372,0,0.81,200,10,0.1,1950638105
373,0,0.81,200,10,0.1,1269936985
374,0,0.81,200,10,0.1,846674270
375,0,0.81,200,10,0.1,1858300042
376,0,0.81,200,10,0.1,958530299
377,0,0.81,200,10,0.1,1536717870
378,0,0.81,200,10,0.1,1479278215
379,0,0.81,200,10,0.1,1066167923
380,0,0.81,200,10,0.1,1918855620
381,0,0.81,200,10,0.1,481956671
382,0,0.81,200,10,0.1,52730395
383,0,0.81,200,10,0.1,1925883586
384,0,0.81,200,10,0.1,2037048795
385,0,0.81,200,10,0.1,114731212
386,0,0.81,200,10,0.1,80671730
387,0,0.81,200,10,0.1,904330144
388,0,0.81,200,10,0.1,173466908
389,0,0.81,200,10,0.1,1166211349
390,0,0.81,200,10,0.1,330983624
391,0,0.81,200,10,0.1,625493078
392,0,0.81,200,10,0.1,143484973
393,0,0.81,200,10,0.1,1607512722
394,0,0.81,200,10,0.1,1497414537
395,0,0.81,200,10,0.1,472049496
396,0,0.81,200,10,0.1,1933296284
397,0,0.81,200,10,0.1,841305159
398,0,0.81,200,10,0.1,616071595
399,0,0.81,200,10,0.1,111867551
400,0,0.81,200,10,0.1,2109324609
401,0,0.81,200,10,0.1,2023501076
402,0,0.81,200,10,0.1,476835102
403,0,0.81,200,10,0.1,452575891
404,0,0.81,200,10,0.1,1640023446
405,0,0.81,200,10,0.1,741324740
406,0,0.81,200,10,0.1,1790683252
407,0,0.81,200,10,0.1,1638550405
408,0,0.81,200,10,0.1,2047726879
409,0,0.81,200,10,0.1,81062906
410,0,0.81,200,10,0.1,807500796
411,0,0.81,200,10,0.1,45737713
412,0,0.81,200,10,0.1,102853088
413,0,0.81,200,10,0.1,42913991
414,0,0.81,200,10,0.1,1395194359
415,0,0.81,200,10,0.1,1337048274
416,0,0.81,200,10,0.1,295930699
417,0,0.81,200,10,0.1,381486012
418,0,0.81,200,10,0.1,1954124682
419,0,0.81,200,10,0.1,857749448
420,0,0.81,200,10,0.1,1829632029
421,0,0.81,200,10,0.1,1809500979
422,0,0.81,200,10,0.1,376874300
423,0,0.81,200,10,0.1,1008313536
424,0,0.81,200,10,0.1,1953741897
425,0,0.81,200,10,0.1,538416185
426,0,0.81,200,10,0.1,649115460
427,0,0.81,200,10,0.1,1360326247
428,0,0.81,200,10,0.1,1398273612
429,0,0.81,200,10,0.1,480232591
430,0,0.81,200,10,0.1,2138235896
431,0,0.81,200,10,0.1,290402133
432,0,0.81,200,10,0.1,1985412759
433,0,0.81,200,10,0.1,383387950
434,0,0.81,200,10,0.1,1498188399
435,0,0.81,200,10,0.1,484745021
436,0,0.81,200,10,0.1,360518767
437,0,0.81,200,10,0.1,1191464197
438,0,0.81,200,10,0.1,160681957
439,0,0.81,200,10,0.1,1935735108
440,0,0.81,200,10,0.1,2102250453
441,0,0.81,200,10,0.1,1776087490
442,0,0.81,200,10,0.1,666225250
443,0,0.81,200,10,0.1,712993300
444,0,0.81,200,10,0.1,892906312
445,0,0.81,200,10,0.1,520414120
446,0,0.81,200,10,0.1,1890734320
447,0,0.81,200,10,0.1,812491793
448,0,0.81,200,10,0.1,295128105
449,0,0.81,200,10,0.1,1718781112
450,0,0.81,200,10,0.1,198545792
451,0,0.81,200,10,0.1,1100585263
452,0,0.81,200,10,0.1,917174126
453,0,0.81,200,10,0.1,1860250227
454,0,0.81,200,10,0.1,15835988
455,0,0.81,200,10,0.1,1314297230
456,0,0.81,200,10,0.1,497354760
457,0,0.81,200,10,0.1,1192245619
458,0,0.81,200,10,0.1,1633847618
459,0,0.81,200,10,0.1,380841415
460,0,0.81,200,10,0.1,1104542759
461,0,0.81,200,10,0.1,103364284
462,0,0.81,200,10,0.1,799175744
463,0,0.81,200,10,0.1,1523668568
464,0,0.81,200,10,0.1,401241949
465,0,0.81,200,10,0.1,446727328
466,0,0.81,200,10,0.1,1931296421
467,0,0.81,200,10,0.1,213910364
468,0,0.81,200,10,0.1,1472124698
469,0,0.81,200,10,0.1,395851264
470,0,0.81,200,10,0.1,140741136
471,0,0.81,200,10,0.1,1152931468
472,0,0.81,200,10,0.1,758560503
473,0,0.81,200,10,0.1,1808164318
474,0,0.81,200,10,0.1,367206557
475,0,0.81,200,10,0.1,2122082934
476,0,0.81,200,10,0.1,1569275695
477,0,0.81,200,10,0.1,1252605022
478,0,0.81,200,10,0.1,1504068328
479,0,0.81,200,10,0.1,466670828
480,0,0.81,200,10,0.1,35572230
481,0,0.81,200,10,0.1,1207229240
482,0,0.81,200,10,0.1,1256072058
483,0,0.81,200,10,0.1,1366584714
484,0,0.81,200,10,0.1,1271796620
485,0,0.81,200,10,0.1,541750270
486,0,0.81,200,10,0.1,84968925
487,0,0.81,200,10,0.1,26006247
488,0,0.81,200,10,0.1,2734598
489,0,0.81,200,10,0.1,1681693161
490,0,0.81,200,10,0.1,538118865
491,0,0.81,200,10,0.1,1059437783
492,0,0.81,200,10,0.1,754294425
493,0,0.81,200,10,0.1,1968521447
494,0,0.81,200,10,0.1,926821240
495,0,0.81,200,10,0.1,2107844120
496,0,0.81,200,10,0.1,396076599
497,0,0.81,200,10,0.1,1849887645
498,0,0.81,200,10,0.1,1796729919
499,0,0.81,200,10,0.1,730771459
500,0,0.81,200,10,0.1,280726742
501,0,0.81,200,10,0.1,683694315
502,0,0.81,200,10,0.1,1201926560
503,0,0.81,200,10,0.1,81303255
504,0,0.81,200,10,0.1,1893867845
505,0,0.81,200,10,0.1,1879983067
506,0,0.81,200,10,0.1,1222530678
507,0,0.81,200,10,0.1,458034807
508,0,0.81,200,10,0.1,439214287
509,0,0.81,200,10,0.1,493631180
510,0,0.81,200,10,0.1,2071363015
511,0,0.81,200,10,0.1,1484066956
512,0,0.81,200,10,0.1,1968985364
513,0,0.81,200,10,0.1,995462894
514,0,0.81,200,10,0.1,1408381505
515,0,0.81,200,10,0.1,357155651
516,0,0.81,200,10,0.1,2087865132
517,0,0.81,200,10,0.1,964634975
518,0,0.81,200,10,0.1,1320188490
519,0,0.81,200,10,0.1,2119837055
520,0,0.81,200,10,0.1,1418056839
521,0,0.81,200,10,0.1,1124480434
522,0,0.81,200,10,0.1,287143970
523,0,0.81,200,10,0.1,2059417674
524,0,0.81,200,10,0.1,574579841
525,0,0.81,200,10,0.1,1009896895
526,0,0.81,200,10,0.1,817578502
527,0,0.81,200,10,0.1,1018134790
528,0,0.81,200,10,0.1,1366756192
529,0,0.81,200,10,0.1,261251815
530,0,0.81,200,10,0.1,1948575145
531,0,0.81,200,10,0.1,806958550
532,0,0.81,200,10,0.1,1508446948
533,0,0.81,200,10,0.1,71484353
534,0,0.81,200,10,0.1,2117912429
535,0,0.81,200,10,0.1,917460361
536,0,0.81,200,10,0.1,936480745
537,0,0.81,200,10,0.1,1731093455
538,0,0.81,200,10,0.1,2027915165
539,0,0.81,200,10,0.1,868040167
540,0,0.81,200,10,0.1,1628618726
541,0,0.81,200,10,0.1,2135201556
542,0,0.81,200,10,0.1,359037411
543,0,0.81,200,10,0.1,1579811080
544,0,0.81,200,10,0.1,140427455
545,0,0.81,200,10,0.1,2025122915
546,0,0.81,200,10,0.1,1577665174
547,0,0.81,200,10,0.1,1607649556
548,0,0.81,200,10,0.1,1286385354
549,0,0.81,200,10,0.1,1947279462
550,0,0.81,200,10,0.1,1798359028
551,0,0.81,200,10,0.1,857320923
552,0,0.81,200,10,0.1,1990016296
553,0,0.81,200,10,0.1,476918701
554,0,0.81,200,10,0.1,1026590230
555,0,0.81,200,10,0.1,1862813934
556,0,0.81,200,10,0.1,436736792
557,0,0.81,200,10,0.1,1946433399
558,0,0.81,200,10,0.1,72839446
559,0,0.81,200,10,0.1,427852534
560,0,0.81,200,10,0.1,1900699356
561,0,0.81,200,10,0.1,397875533
562,0,0.81,200,10,0.1,729158242
563,0,0.81,200,10,0.1,1604859847
564,0,0.81,200,10,0.1,1361172390
565,0,0.81,200,10,0.1,1533399503
566,0,0.81,200,10,0.1,797609480
567,0,0.81,200,10,0.1,1664903493
568,0,0.81,200,10,0.1,1143448822
569,0,0.81,200,10,0.1,1061524591
570,0,0.81,200,10,0.1,2042493205
571,0,0.81,200,10,0.1,1325664662
572,0,0.81,200,10,0.1,355550005
573,0,0.81,200,10,0.1,703320225
574,0,0.81,200,10,0.1,222250039
575,0,0.81,200,10,0.1,1855075621
576,0,0.81,200,10,0.1,1997825157
577,0,0.81,200,10,0.1,1601280165
578,0,0.81,200,10,0.1,329472859
579,0,0.81,200,10,0.1,1472167703
580,0,0.81,200,10,0.1,1586246817
581,0,0.81,200,10,0.1,1028029841
582,0,0.81,200,10,0.1,177065038
583,0,0.81,200,10,0.1,1882831356
584,0,0.81,200,10,0.1,197121657
585,0,0.81,200,10,0.1,697438849
586,0,0.81,200,10,0.1,709303618
587,0,0.81,200,10,0.1,884293704
588,0,0.81,200,10,0.1,761341997
589,0,0.81,200,10,0.1,238082192
590,0,0.81,200,10,0.1,1137853868
591,0,0.81,200,10,0.1,1888889336
592,0,0.81,200,10,0.1,1490378425
593,0,0.81,200,10,0.1,1826655824
594,0,0.81,200,10,0.1,1887831118
595,0,0.81,200,10,0.1,1565718575
596,0,0.81,200,10,0.1,1438868050
597,0,0.81,200,10,0.1,2117125385
598,0,0.81,200,10,0.1,311381387
599,0,0.81,200,10,0.1,1932309092
600,0,0.81,200,10,0.1,33010464
601,0,0.81,200,10,0.1,18319037
602,0,0.81,200,10,0.1,305170240
603,0,0.81,200,10,0.1,840721439
604,0,0.81,200,10,0.1,1739515965
605,0,0.81,200,10,0.1,2014903107
606,0,0.81,200,10,0.1,2041144217
607,0,0.81,200,10,0.1,524372603
608,0,0.81,200,10,0.1,1591341552
609,0,0.81,200,10,0.1,344974235
610,0,0.81,200,10,0.1,1740130601
611,0,0.81,200,10,0.1,2080300982
612,0,0.81,200,10,0.1,530736541
613,0,0.81,200,10,0.1,1983047422
614,0,0.81,200,10,0.1,1181338008
615,0,0.81,200,10,0.1,1418329756
616,0,0.81,200,10,0.1,1408803086
617,0,0.81,200,10,0.1,1379155425
618,0,0.81,200,10,0.1,1656474801
619,0,0.81,200,10,0.1,228283168
620,0,0.81,200,10,0.1,990747592
621,0,0.81,200,10,0.1,493948848
622,0,0.81,200,10,0.1,1676748953
623,0,0.81,200,10,0.1,879929727
624,0,0.81,200,10,0.1,800804472
625,0,0.81,200,10,0.1,1380449263
626,0,0.81,200,10,0.1,1210846449
627,0,0.81,200,10,0.1,448278972
628,0,0.81,200,10,0.1,1404097721
629,0,0.81,200,10,0.1,1574498464
630,0,0.81,200,10,0.1,1199188429
631,0,0.81,200,10,0.1,1518288104
632,0,0.81,200,10,0.1,1315894428
633,0,0.81,200,10,0.1,1779748975
634,0,0.81,200,10,0.1,443251219
635,0,0.81,200,10,0.1,1190289784
636,0,0.81,200,10,0.1,1820385422
637,0,0.81,200,10,0.1,693236998
638,0,0.81,200,10,0.1,301334394
639,0,0.81,200,10,0.1,1404678580
640,0,0.81,200,10,0.1,1004278158
641,0,0.81,200,10,0.1,377702735
642,0,0.81,200,10,0.1,1518547332
643,0,0.81,200,10,0.1,2090537770
644,0,0.81,200,10,0.1,910330703
645,0,0.81,200,10,0.1,2117840360
646,0,0.81,200,10,0.1,666835554
647,0,0.81,200,10,0.1,156803123
648,0,0.81,200,10,0.1,1617449990
649,0,0.81,200,10,0.1,790693188
650,0,0.81,200,10,0.1,2066958936
651,0,0.81,200,10,0.1,723958119
652,0,0.81,200,10,0.1,1531281062
653,0,0.81,200,10,0.1,1190434591
654,0,0.81,200,10,0.1,2063649305
655,0,0.81,200,10,0.1,1441891838
656,0,0.81,200,10,0.1,244143674
657,0,0.81,200,10,0.1,1313368756
658,0,0.81,200,10,0.1,1482533711
659,0,0.81,200,10,0.1,2001684654
660,0,0.81,200,10,0.1,1860430124
661,0,0.81,200,10,0.1,954286293
662,0,0.81,200,10,0.1,1234334015
663,0,0.81,200,10,0.1,1213649399
664,0,0.81,200,10,0.1,490372385
665,0,0.81,200,10,0.1,462121249
666,0,0.81,200,10,0.1,71377557
667,0,0.81,200,10,0.1,690045619
668,0,0.81,200,10,0.1,1226458658
669,0,0.81,200,10,0.1,2120081852
670,0,0.81,200,10,0.1,1159517609
671,0,0.81,200,10,0.1,520154794
672,0,0.81,200,10,0.1,892367339
673,0,0.81,200,10,0.1,1051869178
674,0,0.81,200,10,0.1,134133032
675,0,0.81,200,10,0.1,718896304
676,0,0.81,200,10,0.1,1883111171
677,0,0.81,200,10,0.1,1389329962
678,0,0.81,200,10,0.1,1227767432
679,0,0.81,200,10,0.1,1008913489
680,0,0.81,200,10,0.1,1707317128
681,0,0.81,200,10,0.1,1310682173
682,0,0.81,200,10,0.1,943972425
683,0,0.81,200,10,0.1,1082306177
684,0,0.81,200,10,0.1,1045267039
685,0,0.81,200,10,0.1,209967371
686,0,0.81,200,10,0.1,1103054676
687,0,0.81,200,10,0.1,497381747
688,0,0.81,200,10,0.1,1685596982
689,0,0.81,200,10,0.1,660332459
690,0,0.81,200,10,0.1,89363272
691,0,0.81,200,10,0.1,195259909
692,0,0.81,200,10,0.1,1601382808
693,0,0.81,200,10,0.1,973878199
694,0,0.81,200,10,0.1,351650366
695,0,0.81,200,10,0.1,946992844
696,0,0.81,200,10,0.1,580315609
697,0,0.81,200,10,0.1,1471879029
698,0,0.81,200,10,0.1,1752560770
699,0,0.81,200,10,0.1,640646979
700,0,0.81,200,10,0.1,1867071934
701,0,0.81,200,10,0.1,733680438
702,0,0.81,200,10,0.1,801349220
703,0,0.81,200,10,0.1,557737337
704,0,0.81,200,10,0.1,1671412058
705,0,0.81,200,10,0.1,876510153
706,0,0.81,200,10,0.1,320437613
707,0,0.81,200,10,0.1,1221818443
708,0,0.81,200,10,0.1,1664799375
709,0,0.81,200,10,0.1,1001400582
710,0,0.81,200,10,0.1,906686919
711,0,0.81,200,10,0.1,1635738929
712,0,0.81,200,10,0.1,1594491535
713,0,0.81,200,10,0.1,943880323
714,0,0.81,200,10,0.1,1866112286
715,0,0.81,200,10,0.1,169820741
716,0,0.81,200,10,0.1,1137303973
717,0,0.81,200,10,0.1,210963149
718,0,0.81,200,10,0.1,1941740883
719,0,0.81,200,10,0.1,2114379511
720,0,0.81,200,10,0.1,296250461
721,0,0.81,200,10,0.1,424802838
722,0,0.81,200,10,0.1,1139909628
723,0,0.81,200,10,0.1,1286772361
724,0,0.81,200,10,0.1,2038270623
725,0,0.81,200,10,0.1,657823929
726,0,0.81,200,10,0.1,1204282321
727,0,0.81,200,10,0.1,206743128
728,0,0.81,200,10,0.1,2072725545
729,0,0.81,200,10,0.1,545984608
730,0,0.81,200,10,0.1,1242245670
731,0,0.81,200,10,0.1,1275177577
732,0,0.81,200,10,0.1,360313784
733,0,0.81,200,10,0.1,80898131
734,0,0.81,200,10,0.1,107710429
735,0,0.81,200,10,0.1,1682323668
736,0,0.81,200,10,0.1,288908678
737,0,0.81,200,10,0.1,905798581
738,0,0.81,200,10,0.1,2131867136
739,0,0.81,200,10,0.1,1978720502
740,0,0.81,200,10,0.1,1860007078
741,0,0.81,200,10,0.1,272875647
742,0,0.81,200,10,0.1,131790126
743,0,0.81,200,10,0.1,1357690566
744,0,0.81,200,10,0.1,1995355490
745,0,0.81,200,10,0.1,216060115
746,0,0.81,200,10,0.1,1023651822
747,0,0.81,200,10,0.1,1300854293
748,0,0.81,200,10,0.1,1008589578
749,0,0.81,200,10,0.1,1931335775
750,0,0.81,200,10,0.1,1312419425
751,0,0.81,200,10,0.1,1552067117
752,0,0.81,200,10,0.1,843370469
753,0,0.81,200,10,0.1,320782541
754,0,0.81,200,10,0.1,1308498513
755,0,0.81,200,10,0.1,359953486
756,0,0.81,200,10,0.1,1659878622
757,0,0.81,200,10,0.1,239635066
758,0,0.81,200,10,0.1,1831498842
759,0,0.81,200,10,0.1,826570604
760,0,0.81,200,10,0.1,1301927880
761,0,0.81,200,10,0.1,1709258975
762,0,0.81,200,10,0.1,848458577
763,0,0.81,200,10,0.1,44482667
764,0,0.81,200,10,0.1,1510754172
765,0,0.81,200,10,0.1,1160959769
766,0,0.81,200,10,0.1,1665099024
767,0,0.81,200,10,0.1,1405282454
768,0,0.81,200,10,0.1,85414006
769,0,0.81,200,10,0.1,793594312
770,0,0.81,200,10,0.1,509244512
771,0,0.81,200,10,0.1,312663169
772,0,0.81,200,10,0.1,1002894678
773,0,0.81,200,10,0.1,261743488
774,0,0.81,200,10,0.1,131347221
775,0,0.81,200,10,0.1,1046550371
776,0,0.81,200,10,0.1,645105728
777,0,0.81,200,10,0.1,519508718
778,0,0.81,200,10,0.1,2014372408
779,0,0.81,200,10,0.1,1281347895
780,0,0.81,200,10,0.1,1099817058
781,0,0.81,200,10,0.1,1244716312
782,0,0.81,200,10,0.1,1772269271
783,0,0.81,200,10,0.1,1206134047
784,0,0.81,200,10,0.1,858551501
785,0,0.81,200,10,0.1,1558927979
786,0,0.81,200,10,0.1,833571926
787,0,0.81,200,10,0.1,2023904891
788,0,0.81,200,10,0.1,381061357
789,0,0.81,200,10,0.1,972078618
790,0,0.81,200,10,0.1,1580632468
791,0,0.81,200,10,0.1,908720513
792,0,0.81,200,10,0.1,1739210845
793,0,0.81,200,10,0.1,1361511994
794,0,0.81,200,10,0.1,1798761233
795,0,0.81,200,10,0.1,1083856406
796,0,0.81,200,10,0.1,1787862435
797,0,0.81,200,10,0.1,805985859
798,0,0.81,200,10,0.1,1719083123
799,0,0.81,200,10,0.1,1893463033
800,0,0.81,200,10,0.1,192064342
801,0,0.81,200,10,0.1,1037566858
802,0,0.81,200,10,0.1,852179507
803,0,0.81,200,10,0.1,1236867104
804,0,0.81,200,10,0.1,554242292
805,0,0.81,200,10,0.1,1953760030
806,0,0.81,200,10,0.1,602692448
807,0,0.81,200,10,0.1,446078545
808,0,0.81,200,10,0.1,1926317686
809,0,0.81,200,10,0.1,376550921
810,0,0.81,200,10,0.1,676389374
811,0,0.81,200,10,0.1,1499678426
812,0,0.81,200,10,0.1,1573138657
813,0,0.81,200,10,0.1,2052536184
814,0,0.81,200,10,0.1,2033766713
815,0,0.81,200,10,0.1,1991053174
816,0,0.81,200,10,0.1,489871247
817,0,0.81,200,10,0.1,214759932
818,0,0.81,200,10,0.1,219754734
819,0,0.81,200,10,0.1,1005812416
820,0,0.81,200,10,0.1,1960829196
821,0,0.81,200,10,0.1,1372785754
822,0,0.81,200,10,0.1,1491620199
823,0,0.81,200,10,0.1,520628329
824,0,0.81,200,10,0.1,456898739
825,0,0.81,200,10,0.1,2002251725
826,0,0.81,200,10,0.1,33794122
827,0,0.81,200,10,0.1,1376350479
828,0,0.81,200,10,0.1,1328414450
829,0,0.81,200,10,0.1,355091606
830,0,0.81,200,10,0.1,1307830007
831,0,0.81,200,10,0.1,1143877798
832,0,0.81,200,10,0.1,814881742
833,0,0.81,200,10,0.1,1193770875
834,0,0.81,200,10,0.1,1334782579
835,0,0.81,200,10,0.1,1827839522
836,0,0.81,200,10,0.1,358772239
837,0,0.81,200,10,0.1,692805850
838,0,0.81,200,10,0.1,454179669
839,0,0.81,200,10,0.1,329215756
840,0,0.81,200,10,0.1,962824988
841,0,0.81,200,10,0.1,1145135561
842,0,0.81,200,10,0.1,1799671538
843,0,0.81,200,10,0.1,1829206845
844,0,0.81,200,10,0.1,2060721032
845,0,0.81,200,10,0.1,1560900610
846,0,0.81,200,10,0.1,1155883232
847,0,0.81,200,10,0.1,975833498
848,0,0.81,200,10,0.1,1494867845
849,0,0.81,200,10,0.1,113955574
850,0,0.81,200,10,0.1,985106107
851,0,0.81,200,10,0.1,1503475899
852,0,0.81,200,10,0.1,306918402
853,0,0.81,200,10,0.1,474516426
854,0,0.81,200,10,0.1,131709116
855,0,0.81,200,10,0.1,2002455608
856,0,0.81,200,10,0.1,1360826503
857,0,0.81,200,10,0.1,1167160390
858,0,0.81,200,10,0.1,1040586969
859,0,0.81,200,10,0.1,661661862
860,0,0.81,200,10,0.1,1669576297
861,0,0.81,200,10,0.1,949123978
862,0,0.81,200,10,0.1,73625896
863,0,0.81,200,10,0.1,110294835
864,0,0.81,200,10,0.1,459751966
865,0,0.81,200,10,0.1,1291696572
866,0,0.81,200,10,0.1,1970936830
867,0,0.81,200,10,0.1,1006602181
868,0,0.81,200,10,0.1,947844649
869,0,0.81,200,10,0.1,1709462624
870,0,0.81,200,10,0.1,1675028006
871,0,0.81,200,10,0.1,1572353230
872,0,0.81,200,10,0.1,770056776
873,0,0.81,200,10,0.1,553930229
874,0,0.81,200,10,0.1,2081894578
875,0,0.81,200,10,0.1,922285833
876,0,0.81,200,10,0.1,1758831550
877,0,0.81,200,10,0.1,1047259295
878,0,0.81,200,10,0.1,1751522811
879,0,0.81,200,10,0.1,1701395511
880,0,0.81,200,10,0.1,771305884
881,0,0.81,200,10,0.1,1446805260
882,0,0.81,200,10,0.1,983760763
883,0,0.81,200,10,0.1,264455793
884,0,0.81,200,10,0.1,78615445
885,0,0.81,200,10,0.1,607653484
886,0,0.81,200,10,0.1,52023986
887,0,0.81,200,10,0.1,1056856232
888,0,0.81,200,10,0.1,1936643783
889,0,0.81,200,10,0.1,256497217
890,0,0.81,200,10,0.1,1778391741
891,0,0.81,200,10,0.1,902025809
892,0,0.81,200,10,0.1,903514676
893,0,0.81,200,10,0.1,1956385622
894,0,0.81,200,10,0.1,268000691
895,0,0.81,200,10,0.1,1620680984
896,0,0.81,200,10,0.1,568390772
897,0,0.81,200,10,0.1,250225713
898,0,0.81,200,10,0.1,126721604
899,0,0.81,200,10,0.1,1769227804
900,0,0.81,200,10,0.1,1464383949
901,0,0.81,200,10,0.1,1539108120
902,0,0.81,200,10,0.1,214162598
903,0,0.81,200,10,0.1,1453987753
904,0,0.81,200,10,0.1,165288073
905,0,0.81,200,10,0.1,1662575805
906,0,0.81,200,10,0.1,1222583374
907,0,0.81,200,10,0.1,865493854
908,0,0.81,200,10,0.1,1045579770
909,0,0.81,200,10,0.1,1629881214
910,0,0.81,200,10,0.1,1010627795
911,0,0.81,200,10,0.1,412047609
912,0,0.81,200,10,0.1,688637439
913,0,0.81,200,10,0.1,524304623
914,0,0.81,200,10,0.1,1983207069
915,0,0.81,200,10,0.1,948727708
916,0,0.81,200,10,0.1,1818427347
917,0,0.81,200,10,0.1,359963810
918,0,0.81,200,10,0.1,1709558187
919,0,0.81,200,10,0.1,1788442525
920,0,0.81,200,10,0.1,327721226
921,0,0.81,200,10,0.1,913429042
922,0,0.81,200,10,0.1,1621824155
923,0,0.81,200,10,0.1,990233844
924,0,0.81,200,10,0.1,1888507013
925,0,0.81,200,10,0.1,176081441
926,0,0.81,200,10,0.1,1864126472
927,0,0.81,200,10,0.1,1801855323
928,0,0.81,200,10,0.1,586765648
929,0,0.81,200,10,0.1,1251791499
930,0,0.81,200,10,0.1,928747833
931,0,0.81,200,10,0.1,438918976
932,0,0.81,200,10,0.1,1979723137
933,0,0.81,200,10,0.1,692359630
934,0,0.81,200,10,0.1,1382337609
935,0,0.81,200,10,0.1,341086526
936,0,0.81,200,10,0.1,1572101635
937,0,0.81,200,10,0.1,1963602432
938,0,0.81,200,10,0.1,610242642
939,0,0.81,200,10,0.1,2111177082
940,0,0.81,200,10,0.1,1468088110
941,0,0.81,200,10,0.1,1656626638
942,0,0.81,200,10,0.1,1025284355
943,0,0.81,200,10,0.1,202518296
944,0,0.81,200,10,0.1,166546080
